Date,PX_LAST
2020-10-16,362.6056
2020-10-15,363.218
2020-10-14,362.204
2020-10-13,358.4093
2020-10-12,355.7919
2020-10-09,360.5772
2020-10-08,359.0773
2020-10-07,353.4783
2020-10-06,353.7386
2020-10-05,347.377
2020-10-02,337.4763
2020-10-01,343.4651
2020-09-30,350.178
2020-09-29,344.8811
2020-09-28,350.5646
2020-09-25,348.2298
2020-09-24,348.4655
2020-09-23,347.7304
2020-09-22,347.9606
2020-09-21,347.3626
2020-09-18,358.0317
2020-09-17,356.2315
2020-09-16,351.9909
2020-09-15,345.1421
2020-09-14,342.4925
2020-09-11,341.0515
2020-09-10,339.7629
2020-09-09,341.0553
2020-09-08,335.5751
2020-09-04,347.1072
2020-09-03,350.8571
2020-09-02,353.721
2020-09-01,359.7562
2020-08-31,358.2109
2020-08-28,359.9485
2020-08-27,358.8295
2020-08-26,359.8743
2020-08-25,360.0396
2020-08-24,356.1782
2020-08-21,353.3645
2020-08-20,356.3116
2020-08-19,358.5336
2020-08-18,358.2269
2020-08-17,357.2123
